"smiles","drug_id"
"CCOC1=CC=C(C=C1)C1=CC=C(C=C1)C(=O)C[C@@H](CCN1C(=O)C2=CC=CC=C2C1=O)C(O)=O","DB04405"
"CNC1=NC(C)=C(S1)C1=CC=NC(NC2=CC=C(O)C=C2)=N1","DB04407"
"CN[C@@H]1[C@@H](O[C@@H]2[C@@H](OC(=O)C3=C(O)C=CC4=C3C=C(OC)C=C4C)C=C3C#CC4(O[C@H]4C#CC=C2/3)[C@H]2COC(=O)O2)O[C@@H](C)[C@H](O)[C@H]1O","DB04408"
"[O-]S(=O)(=O)C1=CC2=C(C=C1)C(=CC(=C2)S([O-])(=O)=O)S([O-])(=O)=O","DB04409"
"[NH3+]CCCC1=CC=CC=C1","DB04410"
"[H][C@](CO)(NC(=O)C(Cl)Cl)[C@]([H])(O)C1=CC=C(N)C=C1","DB04411"
"[O--][Mo+6]123([O--])[O--][Mo+6]45([O--])([O--])[O--][Mo+6]67([O--])([O--])[O--][Mo+6]89([O--])([O--])[O--][Mo+6]%10%11([O--])([O--])[O--][Mo+6]%12([O--])([O--])([O--]1)[O--]%10[Mo+6]([O--]2)([O--]8)([O--]46)([O--]35%12)[O--]79%11","DB04414"
"[H][C@](CC#CCOC)(NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(OC)C=C1)C(O)=O","DB04416"
"OC1=CC=C(C=C1)[N+]([O-])=O","DB04417"
"O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C(N[C@@H](CC(O)=O)C(O)=O)N=CN=C12","DB04418"
"CCCC[C@@H](N)C(O)=O","DB04419"
"N[C@@H](CCS)C(O)=O","DB04422"
"COC(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)[C@@H](C)NC(=O)C1=CC=C(C=C1)C1=CC=CC(CN)=C1","DB04424"
"NC1=NC(=O)C2=C(N1)N=C(CN2)[C@@H](O)[C@H](O)CO","DB04425"
"CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC(C)=O","DB04426"
"CN1CCN(CC1)C(=O)N[C@H](CC1=CC=CC=C1)C(=O)N[C@H](CCC1=CC=CC=C1)CCS(=O)(=O)NOCC1=CC=CC=C1","DB04427"
"N#CC(=CNC1=CC=C(NC2=CC=CC=C2)C=C1)C1=NNN=N1","DB04430"
"CC1=C(F)C(OC2=CC(=CC=C2)C(N)=N)=[NH+]C(OC2=CC=CC(=C2)C(N)=N)=C1F","DB04432"
"NC(N)=NCCC[C@H]1NC(=O)[C@H]2CCCN2C1=O","DB04433"
"CC1=CC=CC(=N1)C1=C(CNN1)C1=CC=C2N=CC=CC2=N1","DB04434"
"C1=CC=C(C=C1)[As+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1","DB04435"
"N[C@@H](CC1=CC(F)=C(O)C=C1)C(O)=O","DB04436"
"BrC=CC1=CN(C(=O)NC1=O)[C@H]1C[C@@H](O)[C@H](COP(O)(O)=O)O1","DB04438"
"C[C@@H]1O[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@H](N[C@@H]3[C@@H](C)O[C@@H](O[C@@H]4[C@H](CO)O[C@@H](O[C@@H]5[C@H](CO)O[C@@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)C=C2CO)[C@@H](O)[C@H](O)[C@H]1O","DB04439"
"OC[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=[NH+]C2=C1N=CN=C2","DB04440"
"NC1=NC(F)=NC2=C1N=CN2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O","DB04441"
"NC(=[NH2+])c1ccc2nc(nc2c1)C1=CC=CNC1=O","DB04442"
"F[Al](F)(F)[F-]","DB04444"
"I[Hg]I","DB04445"
"NC(=[NH2+])C1=CC2=C(S1)C=CC=C2","DB04446"
"O[C@H](CS)[C@H](O)CS","DB04447"
"OCC1=CC=C(F)C=C1F","DB04448"
"[H][C@]1(CO)O[C@@]([H])(SCCCCCCC)[C@]([H])(O)[C@@]([H])(O)[C@]1([H])O","DB04450"
"CN1CCN(CC1)C=O","DB04451"
"CC1=NC2=CC=C(NC(=O)NC3=CC4=C(C=C3)N=C(C)C=C4N)C=C2C(N)=C1","DB04452"
"C[C@H]1O[C@@H](O[C@@H]2[C@H](CO)O[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O","DB04453"
"CC[C@@H](N)C(O)=O","DB04454"
"C[N+](C)(C)CC(O)=O","DB04455"
"O[As](O)O","DB04456"
"NC1=NC(=O)C2=C(N1)N(C=N2)[C@H]1C[C@H](O)[C@@H](COP(O)(O)=O)O1","DB04457"
"ClC1=C(Cl)C2=CC=CC=C2C(=O)O1","DB04459"
"OCN(O)[C@@H](CCCN1C(=O)N[C@]2(O[C@@H](COP(O)(O)=O)[C@H](O)[C@H]2O)C1=O)C(O)=O","DB04460"
"Cc1c2Cc3nc(Cc4nc(Cc5nc(Cc(n2)c1CCC(O)=O)c(C)c5CCC(O)=O)c(C)c4CCC(O)=O)c(CCC(O)=O)c3C","DB04461"
"[H]N1N=C2C(=N1)C(Br)=C(Br)C(Br)=C2Br","DB04462"
"CC(C)(C)N1N=C(C2=C(N)N=CN=C12)C1=CC=CC(O)=C1","DB04463"
"[H][C@@](CCSC)(NC=O)C(O)=O","DB04464"
"OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O","DB04465"
"CCOP(=O)(OCC)C(=CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)P(=O)(OCC)OCC","DB04466"
"C[C@@H](NCC1=C(O)C(C)=NC=C1COP(O)(O)=O)C(O)=O","DB04467"
"CCC(=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1)C1=CC=CC=C1","DB04468"
"CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(OC)C=C1","DB04469"
"CC(C)COC1=C([O-])C(=CC=C1)C1=NC2=CC(=CC=C2N1)C(N)=[NH2+]","DB04470"
"OC1=CC=C2[C@H](N(CCC2=C1)C1=CC=CC=C1)C1=CC=C(OCCN2CCCCC2)C=C1","DB04471"
"[H][C@](O)(CN=[N+]=[N-])C1=CC=C(C=C1)[N+]([O-])=O","DB04472"
"C[C@@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@@H]1O","DB04473"
"OS(=O)(=O)C1=C2C(NC3=CC=CC=C3)=CC=CC2=CC=C1","DB04474"
"NC(=O)C1=CC=CC(O)=C1O","DB04476"
"COC1=CC(=CC(OC)=C1)C(=O)N[C@@H]1[C@@H](O)[C@H](CO)O[C@H]1N1C=NC2=C1N=CN=C2N[C@@H]1CCCC2=CC=CC=C12","DB04477"
"CN(C)S(=O)(=O)N1CCN(CC1)C1=CC=NC(CO)=N1","DB04478"
"CC1=NC(=CC=C1)C1=NN2CCCC2=C1C1=CC=C(F)C=C1","DB04480"
"OC[C@H](O)[C@H](O)CO","DB04481"
"NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H](CO[P@](O)(=O)O[C@]2(C[C@@H](O)[C@H](O)[C@H](O2)[C@@H](O)CO)C(O)=O)[C@H](O)[C@H]1O","DB04482"
"OC[C@H]1O[C@@H](O)[C@H](F)[C@@H](O)[C@@H]1O","DB04483"
"CC1=CN([C@H]2C[C@@H](O)[C@H](CO)O2)C(=O)NC1=O","DB04485"
"CN[C@H](CC(C)C)C(O)=O","DB04487"
"CC(=O)OC[C@@H]1CS[C@H]2[C@H](NC(=O)CCCC[C@@H](NC(=O)C[NH3+])C([O-])=O)C(=O)N2[C@H]1C([O-])=O","DB04488"
"NC(=N)NCCS[C@@H](CC(O)=O)C(O)=O","DB04489"
"SCC1=CC=CN=C1","DB04490"
"CC(C)OP(=O)OC(C)C","DB04491"
"CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](OS(O)(=O)=O)[C@@H]1O","DB04492"
"OC[C@]1(O)O[C@H](COP(O)(O)=O)[C@@H](O)[C@H]1O","DB04493"
"O[Mo+6](O)=O","DB04494"
"CC(=O)N[C@@H](CC1=CC=C(OP(O)(O)=O)C=C1)C(=O)N[C@@H]1CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O","DB04495"
"ONC(=O)[C@@H](O)[C@@H](O)COP(O)(O)=O","DB04496"
"CC(=O)N[C@H]1CO[C@H](CO)[C@@H](O[C@H]2O[C@@H](CO)[C@@H](O[C@H]3O[C@@H](CO[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O[C@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H]4O)[C@H](O)[C@H](O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]4O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]4O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@@H]3O)[C@@H](O)[C@@H]2NC(C)=O)[C@@H]1O","DB04498"
"C1O[C@@H]1C1=CC=CC=C1","DB04499"
"CC1(C)[C@H]2CC[C@]1(C)CC2","DB04501"
"O=C(N[C@@H](CC1=CC=CC=C1)C(=O)N[C@H](CCC1=CC=CC=C1)CCS(=O)(=O)OC1=CC=CC=C1)OCC1=CC=CC=C1","DB04502"
"[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)S(=O)(=O)N1CCC[C@]1([H])C(O)=O)C(O)=O","DB04503"
"COC1=C(OC)C(OC)=C(Cl)C(CC2=NC3=C(N)N=CN=C3N2CCCC#C)=C1","DB04505"
"CO[C@H]1O[C@@H](C=S)[C@H](O)[C@@H](O)[C@@H]1O","DB04508"
"C[N@@+]1(CC=C)CC[C@]23[C@H]4OC5=C(O)C=CC(C[C@@H]1[C@]2(O)CCC4=O)=C35","DB04509"
"O[C@@H](COP(O)(O)=O)C(O)=O","DB04510"
"[H][C@](CCSC)(NC(=O)CCC(O)=O)C(O)=O","DB04511"
"COC1=NC=CN=C1CC(C)C","DB04512"
"NCCCCCCNS(=O)(=O)C1=CC=CC2=C1C=CC=C2Cl","DB04513"
"NC1=NC2=C(N=CN2[C@@H]2O[C@@H](CO[P@@](O)(=O)O[C@@H]3[C@@H](O)[C@H](CO)O[C@H]3N3C=CC(=O)NC3=O)[C@H](O)[C@H]2O)C(=O)N1","DB04514"
"CO[C@H]1[C@@H](O)O[C@@H](C)[C@H](O)[C@H]1O","DB04515"
"OCC[C@H](O)[C@@H](O)[C@H](O)COP(O)(O)=O","DB04516"
"CC1=N[C@H](CC2=NCC(CCC(O)=O)=C2CC(O)=O)C(CCC(O)=O)=C1CC(O)=O","DB04517"
"CC1=NC(C)=C(S1)C1=NC(NC2=CC=CC(O)=C2)=NC=C1","DB04518"
"CCCCCCCC(O)=O","DB04519"
"[H][C@@]12CCCN1C(=O)[C@]([H])(CC1=CC=C(O)C=C1)NC2=O","DB04520"
"CCCCC[C@H]1O[C@@H](O)C[C@@H]1SC[C@@H](NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O","DB04521"
"N[C@@H](COP(O)(O)=O)C(O)=O","DB04522"
"[H][C@@](NC(=O)OC(C)(C)C)(C=O)C1CCCCC1","DB04523"
"CC(C)(CO[P@](O)(=O)O[P@@](O)(=O)OC[C@@H]1O[C@H]([C@H](O)[C@H]1OP(O)(O)=O)N1C=NC2=C1N=CN=C2N)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)=O","DB04524"
"CCCCCNC(=O)[C@@H](CC1=CC=C(OCC(O)=O)C(=C1)C(O)=O)NC(=O)[C@@H](CC1=CC=CC=C1)NC(=O)CCC(O)=O","DB04525"
"OC[C@@H](O)[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O","DB04526"
"N[C@@H]([C@H](O)C(N)=O)C(O)=O","DB04527"
"OC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O","DB04528"
"CN[C@H](CC(C)C)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=CC4=CC(OC5=CC=C(C=C5Cl)[C@@H](O)[C@H]5NC(=O)[C@H](NC(=O)[C@@H]4NC(=O)[C@@H](CC(N)=O)NC1=O)C1=CC=C(O)C(=C1)C1=C(O)C=C(O)C=C1[C@@H](NC5=O)C(O)=O)=C3O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(Cl)=C2","DB04529"
"N[C@@H](CSSCCO)C(O)=O","DB04530"
"N[C@@H](CSCC1=CC=CC=C1)C(O)=O","DB04531"
"c1cc2ccccc2n1","DB04532"
"CC1=CC=C(O)C(N)=C1","DB04533"
"[O-][N+](=O)c1ccc2nncc2c1","DB04534"
"[H][C@](N)(CC1=CNC2=C1C=CC=C2)C(N)=O","DB04537"
"C[C@@H]([C@@H](N)C(O)=O)C(O)=O","DB04538"
"OC(=O)C[NH2+]CP(O)(O)=O","DB04539"
"CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@H](O)CC[C@@]4(C)[C@@H]3CC[C@]12C","DB04540"
"O=C1CNC(=O)[C@@H]2CCCN12","DB04541"
"CC1=CN([C@H]2C[C@@H](N=[N+]=[N-])[C@H](CO[P@](O)(=O)OP(O)(O)=O)O2)C(=O)NC1=O","DB04542"
"NC1=NC2=C(C=C(N)C=C2CSC2=NC=CN2)C(=O)N1","DB04543"
"CC(=O)N[C@@]1(O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C(N)=O","DB04544"
"OC[C@H]1CNC[C@@H](O)[C@@H]1O","DB04545"
"NC1=NC=CC2=C1N=CN2[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O","DB04546"
"CNC(=O)[C@H](NC(=O)[C@@H](OCC1=CC=C(C=C1)C1=CSC=C1)[C@H](O)[C@@H](O)[C@H](OCC1=CC=C(C=C1)C1=CSC=C1)C(=O)N[C@H](C(C)C)C(=O)NC)C(C)C","DB04547"
"O[C@H]1C[C@H](O[C@@H](O)[C@@H]1O)C(O)=O","DB04548"
"NS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC1=C(F)C(F)=C(F)C=C1","DB04549"
"C1=CN(C=N1)[Os++]123n4ccccc4-c4ccccn14.c1ccn2c(c1)-c1ccccn31","DB04550"
"O[C@@H]1[C@@H](O)[C@@](O)(COP(O)(O)=O)O[C@@H]1COP(O)(O)=O","DB04551"
"OC(=O)C1=C(NC2=CC=CC(=C2)C(F)(F)F)N=CC=C1","DB04552"
"CCC(=O)C(O)=O","DB04553"
"NC1=NC=NC2=C1N=C(Br)N2[C@@H]1O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]1O","DB04554"
"NC1=NC(=O)N(C=C1)[C@@H]1O[C@@H](CO[P@](O)(=O)OP(O)(O)=O)[C@H](O)[C@H]1O","DB04555"
"[H][C@@](C)(N(C)C)C1=CC(O)=CC=C1","DB04556"
"CCCCCC=CCC=CCC=CCC=CCCCC(O)=O","DB04557"
"[Hg]C1=CC=CC=C1","DB04558"
"ONC(=N)NC1=CC=C(Cl)C=C1","DB04559"
"OC(=O)CCC(=O)CCC(=O)CCC(O)=O","DB04560"
"CC(=O)N[C@H]1[C@H](O)C[C@@H](O[C@H]1[C@H](O)[C@@H](O)CO)P(O)(O)=O","DB04561"
"OC(=O)CC(CC(O)=O)C(O)=O","DB04562"
"NC(=[NH2+])c1ccc2nc(cc2c1)C1=CC(CC([O-])=O)=CC(Br)=C1[O-]","DB04563"
"OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O","DB04564"
"CC(=O)NC1=CC=C(C=C1NC(=O)CO)C(O)=O","DB04565"
"O[C@H]1[C@H](COP(O)(O)=O)O[C@H]([C@@H]1O)N1C=NC2=C1N=CNC2=O","DB04566"
"NC1=CN=CN1[C@@H]1O[C@@H](CO)[C@H](O)[C@H]1O","DB04568"
"O=COCC1=CC=CC=C1","DB04569"
"[H][C@@]12C[C@@H](O)[C@H](O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3","DB04573"
"[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3","DB04575"
"NCC1(CCCC1)C1=CC=CC=C1","DB04577"
"[H][C@](N)(CC(=O)N1CC2=CC=CC=C2C[C@@]1([H])C(N)=O)CC1=CC=CC=C1F","DB04578"
"CCOC(=O)[C@@H](O)CC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@@H](C)CC)C(O)=O","DB04579"
"CN1C(=O)C=CC2=CC=CC=C12","DB04580"
"C(N1C=CN=C1)C1=CC=CC=C1","DB04581"
"NC(=O)C1=CC(=CC(=C1)C1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O","DB04583"
"N[C@@H](CCC=C[B-](O)(O)O)C(O)=O","DB04585"
"OC1=CC=CC=C1Br","DB04586"
"NS(=O)(=O)C1=CC=C(CNC(=O)C2=C(NN=C2)C2=CC(Cl)=C(O)C=C2O)C=C1","DB04588"
"CCOC1=CC([C@@H](NC2=CC=C(C=C2)C(N)=N)C(O)=O)=C(F)C(O[C@@H]2CCOC2)=C1","DB04590"
"[H][C@@]1(CCCCN1)C(F)(F)CNC1=NC=CC2=C1N=C(CC1=CC=CC=C1N1C=NC=N1)O2","DB04591"
"OCCC(Br)=C","DB04592"
"CC[C@@H](C)[C@@H](NS(=O)(=O)CC1=CC(=CC=C1)C(O)=O)C(=O)N[C@@H](CCC(N)=N)C(=O)NCC1=CC=C(C=C1)C(N)=N","DB04593"
"OC(CC(O)=O)CC(O)=O","DB04594"
"C[C@@]1(OC[C@H]2O[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3C(O)=O)[C@@H](O)[C@@H](O)[C@@H]2O1)C(O)=O","DB04596"
"C[C@@]1(OC[C@H]2O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]2O1)C(O)=O","DB04597"
"NC1=C(C=CC(Cl)=C1O)C(O)=O","DB04598"
"COC1=CC=C(C=C1)C(=O)N1CCCC1=O","DB04599"
"NS(=O)(=O)OC1=CC=C(CN(N2C=NN=C2)C2=CC=C(C=C2)C#N)C=C1Br","DB04600"
"NS(=O)(=O)OC1=CC=C(CN(N2C=NN=C2)C2=CC=C(C=C2)C#N)C=C1","DB04601"
"CN(C)C1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(O)=O)[C@@H](N)[C@H]1O","DB04602"
"[H][C@]1(CO)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O","DB04604"
"NC1=CC=CC2=C1C=CN=C2","DB04605"
"CCCOC1=CC2=C(NC=C2C[C@@H](NS(=O)(=O)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC2=CC=C(C=C2)C(N)=N)C=C1","DB04606"
"NS(=O)(=O)C1=CC=C(NC2=CN3C=C(C=CC3=N2)C(=O)C2=C(Cl)C=CC=C2Cl)C=C1","DB04607"
"OC1=CC2=C(NC3=CC(=C4C(=O)NC(=O)C4=C23)C2=CC=CC=C2)C=C1","DB04608"
"O[C@@H]1[C@@H](O)[C@@H](CC2=CC=CC=C2)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)C(=O)N(CC2CC2)[C@@H]1CC1=CC=CC=C1","DB04609"
"C[C@@]1(CCC2=CC=CC=C2)NC2=C(N=C1CO)C(=O)NC(N)=N2","DB04610"
"CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@H](C[C@H]1C(=O)N[C@@H]1CCCC2=CC=CC=C12)OC1=CC=CC=C1)C(C)(C)C","DB04612"
"O=C1NC2=C(C=C1)[C@@H](CCC2)NCCCCCCCCCCNC1=C2CCCCC2=NC2=CC=CC=C12","DB04614"
"O=C1NC2=C(C=C1)[C@H](CCC2)NCCCCCCCCCCNC1=C2CCCCC2=NC2=CC=CC=C12","DB04615"
"C(CCCCNC1=C2CCCCC2=NC2=CC=CC=C12)CCCNC1=CC=NC2=CC=CC=C12","DB04616"
"[NH3+]CCCCCCCCNC1=C2CCCCC2=[NH+]C2=CC=CC=C12","DB04617"
"C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@@H]3[C@@H](CO)O[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O","DB04618"
"CC(=O)C1=CC=CC=C1","DB04619"
"NC1(CCCC1)C(O)=O","DB04620"
"CC(=O)NCCC1=CN=CN1","DB04622"
"CCOCCOC(=O)N[C@@H](CC1=CC=CC=C1)[C@@H](O)C[C@]1(CC2=CC=CC=C2)NC=C([C@@H]2[C@@H]3OC(=O)N[C@@H]3C3=CC=CC=C23)C1=O","DB04623"
"[H][C@](O)(CC)C[C@@]([H])(O)C1=C(O)C2=C(C=C1CC(=O)OC)C(=O)C1=CC=CC(O)=C1C2=O","DB04624"
"OC[C@H]1O[C@@H]2[C@@H](OC3=NC(=O)C=CN23)[C@@H]1O","DB04627"
"CN(C)C1=N[C@@H]2[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4NC(C)=O)[C@@H](O)[C@H]3NC(C)=O)[C@@H](CO)[C@@H]2O1","DB04628"
"COC[C@H](N(C)C)C(=O)O[C@@H]1CC=CC=CC(=O)O[C@@H](CC=C[C@H](OC)C[C@H](C)CC=C(C)[C@@H](OC)CC[C@@H](C)[C@@H](O)[C@@H]1C)[C@@H](C)[C@@H](O)[C@@H](C)CC[C@@H](OC(=O)[C@H](C)N(C)C)[C@H](C)[C@H](OC(C)=O)[C@H](C)C=CN(C)C=O","DB04629"
"[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C=O)C(=O)CO","DB04630"
"[H][C@](C)(C[C@]([H])(C)[C@@]([H])(Cl)CCl)C(=O)C1=C(O)C(OC)=C(NC1=O)OC","DB04631"
"OC1=C(CNC2CCN(CC2)S(=O)(=O)NC2=CC(OC3=CC=C(F)C=C3)=CC=C2)C=CC=C1","DB04632"
"CCCNCCCNCCCNCC","DB04633"
"[H][C@@](C)(NC(=O)OCC1=CC=CC=C1)C(O)=O","DB04634"
"CC(C)(C)OC(=O)[C@@H](N)CCC(N)=O","DB04636"
"OCCCCCCBr","DB04637"
"CC(C)(C)C1=CC(O)=C(C=C1O)C(C)(C)C","DB04638"
"[H][C@](N)(CC1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O","DB04639"
"OS(=O)(=O)C1=CC2=CC=C(C=C2C=C1)S(O)(=O)=O","DB04640"
"OC(=O)C1=C(O)C=C2C=CC(O)=CC2=C1","DB04641"
"OC(=O)CCCCCCOC1=C(Cl)C=C(NC(=O)NC(=O)C2=CC=CC=C2Cl)C=C1Cl","DB04642"
"OC(=O)CCCOC1=CC=C(NC(=O)NC(=O)C2=CC=C(Cl)C=C2Cl)C(Cl)=C1","DB04643"
"CC1=C(C)C(OCCCC(O)=O)=CC=C1NC(=O)NC(=O)C1=CC=C(Cl)C=C1Cl","DB04644"
"CC1=C(NC(=O)NC(=O)C2=CC=C(Cl)C=C2Cl)C=CC=C1OCCCCC(O)=O","DB04645"
"CC(C)C1=C(Br)C(=O)C(C)=C(Br)C1=O","DB04646"
"C[C@@H](NC(=O)[C@H](CCCCNC(=O)OCC1=CC=CC=C1)NC(=O)CC[C@H](NC(=O)OC(C)(C)C)C(O)=O)B(O)O","DB04647"
"NCCCSC[C@H](N)CO","DB04648"
"CN(CC[C@H](N)CC(=O)N[C@H]1C=C[C@@H](O[C@@H]1C(O)=O)N1C=C[C@@](N)(O)NC1=O)C(N)=N","DB04649"
"[H][C@]12CS[C@]([H])(CCCCC(O)=O)[C@@]1([H])NC(=O)N2","DB04650"
"NC1=C2N=CN([C@@H]3O[C@H](CO[P@@](O)(=O)OCCCCC[C@@H]4SC[C@@H]5NC(=O)N[C@H]45)[C@@H](O)[C@H]3O)C2=NC=N1","DB04651"
"[H][C@@]1(CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])[C@@]([H])(O)C[C@]12C)C(=O)CO","DB04652"
"CC(C)C[C@H](NC(=O)OCC1=CC=CC=C1)[C@@H](O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(C)=O","DB04653"
"O=CCCCC1CCNCC1","DB04654"
"CC1=C(C(N)=NC(N)=N1)C1=CC(Cl)=C(Cl)C=C1","DB04655"
"[H][C@@]1(O)C[C@@](O)(C[C@]([H])(CCCOC2=CC=CC=C2)[C@@]1([H])O)C(O)=O","DB04656"
"CC1=C(SCCO1)C(=O)NC1=CC=CC=C1","DB04657"
"O[C@H]1[C@H]2CC[C@](O)(N2)[C@@H](O)[C@@H]1O","DB04658"
"OC[C@H]1C[C@@H](SC(=N/OS(O)(=O)=O)CC2=CC=CC=C2)[C@H](O)[C@@H](O)[C@@H]1O","DB04659"
"C[N+](C)(C)CCO[P@](O)(=O)OC[C@H](O)CO","DB04660"
"CCCCCCCCCCCCCC=C[C@@H](O)[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](OS(O)(=O)=O)[C@H]1O)NC(=O)CCCCCCCCCCCCCC=C/CCCCCCCC","DB04661"
"[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(NCC2=CC=CC=C2O)=N1","DB04662"
"OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OCCCCCC3CCCCC3)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O","DB04664"
"O=C1OC2=CC=CC=C2C=C1","DB04665"
"BrC1=CC=CC(=C1)C1=NC2=[N+](NC=N2)C(NCC2=CC=NC=C2)=C1","DB04669"
"[H][C@]1(COP(O)(O)=O)O[C@]([H])(C=C1)N1C=C(C)C(=O)NC1=O","DB04672"
"ClC1=CC2=C(NC(=C2)S(=O)(=O)N2CCN(CC2)C(=O)C2=NC=C(C=N2)C2=CC=NC=C2)C=C1","DB04673"
"OC(=O)C1=C(O)C(I)=CC(I)=C1","DB04674"
"CO[C@@H](CC1=CC=CC=C1)[C@@H](C)C[C@H](C)CC[C@@H]1NC(=O)[C@H](C)NC(=O)[C@@H](C)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C)NC(=O)[C@H](C)N(C)C(=O)CCC(=N/C(=O)[C@H]1C)C(O)=O)C(O)=O","DB04675"
"CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NCCCC[C@H](N)C(O)=O","DB04676"
"[H][C@@](C)(CC1=CC=CC=C1)N(C)CC=C","DB04677"
"C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@H]2[C@H](O)[C@@H](NC(C)=O)[C@H](O)O[C@@H]2CO)[C@@H](O)[C@H](O)[C@@H]1O","DB04678"
